TKT,I1,P,Up
172,hold020.ai,1,11
109,nonwinner109.ai,1,11
206,hold054.ai,1,11
235,hold083.ai,1,12
4,nonwinner004.ai,1,12
72,nonwinner072.ai,1,12
270,winner04.ai,1,12
123,nonwinner123.ai,1,13
288,winner05.ai,1,13
29,nonwinner029.ai,1,13
328,winner05.ai,1,13
210,hold058.ai,1,14
311,winner05.ai,1,14
110,nonwinner110.ai,1,14
180,hold028.ai,1,14
223,hold071.ai,1,1
254,winner02.ai,1,1
164,hold012.ai,1,1
220,hold068.ai,1,1
329,winner05.ai,1,2
235,hold083.ai,1,2
200,hold048.ai,1,2
185,hold033.ai,1,2
89,nonwinner089.ai,1,3
141,nonwinner141.ai,1,3
230,hold078.ai,1,3
201,hold049.ai,1,3
111,nonwinner111.ai,1,4
267,winner04.ai,1,4
285,winner04.ai,1,4
139,nonwinner139.ai,1,4
192,hold040.ai,1,5
93,nonwinner093.ai,1,5
190,hold038.ai,1,5
162,hold010.ai,1,5
16,nonwinner016.ai,1,6
220,hold068.ai,1,6
91,nonwinner091.ai,1,6
37,nonwinner037.ai,1,6
177,hold025.ai,1,7
170,hold018.ai,1,7
49,nonwinner049.ai,1,7
161,hold009.ai,1,7
118,nonwinner118.ai,1,8
206,hold054.ai,1,8
33,nonwinner033.ai,1,8
317,winner05.ai,1,8
84,nonwinner084.ai,1,9
187,hold035.ai,1,9
33,nonwinner033.ai,1,9
211,hold059.ai,1,9
249,hold097.ai,1,10
200,hold048.ai,1,10
298,winner05.ai,1,10
330,winner05.ai,1,10
264,winner04.ai,1,11
165,hold013.ai,1,11
235,hold083.ai,1,11
229,hold077.ai,1,11
58,nonwinner058.ai,1,12
38,nonwinner038.ai,1,12
120,nonwinner120.ai,1,12
332,winner05.ai,1,12
106,nonwinner106.ai,1,13
274,winner04.ai,1,13
232,hold080.ai,1,13
39,nonwinner039.ai,1,13
150,nonwinner150.ai,1,14
260,winner03.ai,1,14
36,nonwinner036.ai,1,14
190,hold038.ai,1,14
107,nonwinner107.ai,1,1
7,nonwinner007.ai,1,1
252,hold100.ai,1,1
28,nonwinner028.ai,1,1
333,winner05.ai,1,2
275,winner04.ai,1,2
216,hold064.ai,1,2
239,hold087.ai,1,2
317,winner05.ai,1,3
163,hold011.ai,1,3
276,winner04.ai,1,3
102,nonwinner102.ai,1,3
126,nonwinner126.ai,1,4
329,winner05.ai,1,4
325,winner05.ai,1,4
210,hold058.ai,1,4
115,nonwinner115.ai,1,5
45,nonwinner045.ai,1,5
312,winner05.ai,1,5
265,winner04.ai,1,5
328,winner05.ai,1,6
51,nonwinner051.ai,1,6
293,winner05.ai,1,6
322,winner05.ai,1,6
172,hold020.ai,1,7
154,hold002.ai,1,7
234,hold082.ai,1,7
248,hold096.ai,1,7
299,winner05.ai,1,8
124,nonwinner124.ai,1,8
281,winner04.ai,1,8
42,nonwinner042.ai,1,8
191,hold039.ai,1,9
332,winner05.ai,1,9
186,hold034.ai,1,9
58,nonwinner058.ai,1,9
75,nonwinner075.ai,1,10
318,winner05.ai,1,10
297,winner05.ai,1,10
15,nonwinner015.ai,1,10
336,winner05.ai,1,11
79,nonwinner079.ai,1,11
150,nonwinner150.ai,1,11
125,nonwinner125.ai,1,11
92,nonwinner092.ai,1,12
60,nonwinner060.ai,1,12
46,nonwinner046.ai,1,12
214,hold062.ai,1,12
80,nonwinner080.ai,1,13
166,hold014.ai,1,13
262,winner04.ai,1,13
20,nonwinner020.ai,1,13
21,nonwinner021.ai,1,14
224,hold072.ai,1,14
60,nonwinner060.ai,1,14
258,winner03.ai,1,14
6,nonwinner006.ai,1,1
213,hold061.ai,1,1
87,nonwinner087.ai,1,1
85,nonwinner085.ai,1,1
112,nonwinner112.ai,1,2
250,hold098.ai,1,2
238,hold086.ai,1,2
17,nonwinner017.ai,1,2
279,winner04.ai,1,3
176,hold024.ai,1,3
217,hold065.ai,1,3
216,hold064.ai,1,3
9,nonwinner009.ai,1,4
229,hold077.ai,1,4
138,nonwinner138.ai,1,4
69,nonwinner069.ai,1,4
320,winner05.ai,1,5
53,nonwinner053.ai,1,5
281,winner04.ai,1,5
46,nonwinner046.ai,1,5
112,nonwinner112.ai,1,6
123,nonwinner123.ai,1,6
308,winner05.ai,1,6
244,hold092.ai,1,6
160,hold008.ai,1,7
283,winner04.ai,1,7
299,winner05.ai,1,7
166,hold014.ai,1,7
9,nonwinner009.ai,1,8
258,winner03.ai,1,8
1,nonwinner001.ai,1,8
127,nonwinner127.ai,1,8
306,winner05.ai,1,9
179,hold027.ai,1,9
23,nonwinner023.ai,1,9
81,nonwinner081.ai,1,9
129,nonwinner129.ai,1,10
56,nonwinner056.ai,1,10
38,nonwinner038.ai,1,10
316,winner05.ai,1,10
60,nonwinner060.ai,1,11
5,nonwinner005.ai,1,11
96,nonwinner096.ai,1,11
284,winner04.ai,1,11
81,nonwinner081.ai,1,12
117,nonwinner117.ai,1,12
80,nonwinner080.ai,1,12
91,nonwinner091.ai,1,12
191,hold039.ai,1,13
190,hold038.ai,1,13
299,winner05.ai,1,13
277,winner04.ai,1,13
169,hold017.ai,1,14
263,winner04.ai,1,14
205,hold053.ai,1,14
280,winner04.ai,1,14
78,nonwinner078.ai,1,1
325,winner05.ai,1,1
64,nonwinner064.ai,1,1
75,nonwinner075.ai,1,1
178,hold026.ai,1,2
258,winner03.ai,1,2
247,hold095.ai,1,2
163,hold011.ai,1,2
167,hold015.ai,1,3
28,nonwinner028.ai,1,3
232,hold080.ai,1,3
290,winner05.ai,1,3
105,nonwinner105.ai,1,4
225,hold073.ai,1,4
43,nonwinner043.ai,1,4
84,nonwinner084.ai,1,4
77,nonwinner077.ai,1,5
330,winner05.ai,1,5
214,hold062.ai,1,5
185,hold033.ai,1,5
136,nonwinner136.ai,1,6
202,hold050.ai,1,6
32,nonwinner032.ai,1,6
329,winner05.ai,1,6
223,hold071.ai,1,7
185,hold033.ai,1,7
304,winner05.ai,1,7
157,hold005.ai,1,7
217,hold065.ai,1,8
117,nonwinner117.ai,1,8
107,nonwinner107.ai,1,8
184,hold032.ai,1,8
166,hold014.ai,1,9
152,nonwinner152.ai,1,9
252,hold100.ai,1,9
107,nonwinner107.ai,1,9
265,winner04.ai,1,10
173,hold021.ai,1,10
122,nonwinner122.ai,1,10
71,nonwinner071.ai,1,10
258,winner03.ai,1,11
238,hold086.ai,1,11
299,winner05.ai,1,11
103,nonwinner103.ai,1,11
13,nonwinner013.ai,1,12
85,nonwinner085.ai,1,12
128,nonwinner128.ai,1,12
78,nonwinner078.ai,1,12
183,hold031.ai,1,13
91,nonwinner091.ai,1,13
158,hold006.ai,1,13
280,winner04.ai,1,13
138,nonwinner138.ai,1,14
247,hold095.ai,1,14
294,winner05.ai,1,14
91,nonwinner091.ai,1,14
248,hold096.ai,1,1
228,hold076.ai,1,1
142,nonwinner142.ai,1,1
313,winner05.ai,1,1
141,nonwinner141.ai,1,2
94,nonwinner094.ai,1,2
313,winner05.ai,1,2
281,winner04.ai,1,2
9,nonwinner009.ai,1,3
22,nonwinner022.ai,1,3
291,winner05.ai,1,3
134,nonwinner134.ai,1,3
297,winner05.ai,1,4
326,winner05.ai,1,4
199,hold047.ai,1,4
190,hold038.ai,1,4
41,nonwinner041.ai,1,5
107,nonwinner107.ai,1,5
20,nonwinner020.ai,1,5
125,nonwinner125.ai,1,5
1,nonwinner001.ai,1,6
230,hold078.ai,1,6
140,nonwinner140.ai,1,6
262,winner04.ai,1,6
335,winner05.ai,1,7
313,winner05.ai,1,7
156,hold004.ai,1,7
228,hold076.ai,1,7
108,nonwinner108.ai,1,8
151,nonwinner151.ai,1,8
164,hold012.ai,1,8
330,winner05.ai,1,8
254,winner02.ai,1,9
67,nonwinner067.ai,1,9
95,nonwinner095.ai,1,9
223,hold071.ai,1,9
145,nonwinner145.ai,1,10
177,hold025.ai,1,10
78,nonwinner078.ai,1,10
132,nonwinner132.ai,1,10
21,nonwinner021.ai,1,11
144,nonwinner144.ai,1,11
186,hold034.ai,1,11
169,hold017.ai,1,11
70,nonwinner070.ai,1,12
119,nonwinner119.ai,1,12
304,winner05.ai,1,12
89,nonwinner089.ai,1,12
83,nonwinner083.ai,1,13
46,nonwinner046.ai,1,13
19,nonwinner019.ai,1,13
282,winner04.ai,1,13
50,nonwinner050.ai,1,14
242,hold090.ai,1,14
292,winner05.ai,1,14
47,nonwinner047.ai,1,14
234,hold082.ai,1,1
163,hold011.ai,1,1
320,winner05.ai,1,1
101,nonwinner101.ai,1,1
326,winner05.ai,1,2
32,nonwinner032.ai,1,2
269,winner04.ai,1,2
215,hold063.ai,1,2
151,nonwinner151.ai,1,3
119,nonwinner119.ai,1,3
174,hold022.ai,1,3
302,winner05.ai,1,3
273,winner04.ai,1,4
106,nonwinner106.ai,1,4
279,winner04.ai,1,4
171,hold019.ai,1,4
100,nonwinner100.ai,1,5
121,nonwinner121.ai,1,5
213,hold061.ai,1,5
218,hold066.ai,1,5
309,winner05.ai,1,6
201,hold049.ai,1,6
17,nonwinner017.ai,1,6
83,nonwinner083.ai,1,6
289,winner05.ai,1,7
306,winner05.ai,1,7
198,hold046.ai,1,7
88,nonwinner088.ai,1,7
189,hold037.ai,1,8
99,nonwinner099.ai,1,8
29,nonwinner029.ai,1,8
234,hold082.ai,1,8
159,hold007.ai,1,9
308,winner05.ai,1,9
41,nonwinner041.ai,1,9
150,nonwinner150.ai,1,9
169,hold017.ai,1,10
246,hold094.ai,1,10
43,nonwinner043.ai,1,10
72,nonwinner072.ai,1,10
37,nonwinner037.ai,1,11
185,hold033.ai,1,11
283,winner04.ai,1,11
254,winner02.ai,1,11
110,nonwinner110.ai,1,12
74,nonwinner074.ai,1,12
178,hold026.ai,1,12
292,winner05.ai,1,12
109,nonwinner109.ai,1,13
69,nonwinner069.ai,1,13
79,nonwinner079.ai,1,13
137,nonwinner137.ai,1,13
86,nonwinner086.ai,1,14
304,winner05.ai,1,14
211,hold059.ai,1,14
191,hold039.ai,1,14
287,winner05.ai,1,1
58,nonwinner058.ai,1,1
294,winner05.ai,1,1
256,winner02.ai,1,1
102,nonwinner102.ai,1,2
219,hold067.ai,1,2
28,nonwinner028.ai,1,2
270,winner04.ai,1,2
127,nonwinner127.ai,1,3
85,nonwinner085.ai,1,3
250,hold098.ai,1,3
171,hold019.ai,1,3
15,nonwinner015.ai,1,4
117,nonwinner117.ai,1,4
170,hold018.ai,1,4
207,hold055.ai,1,4
33,nonwinner033.ai,1,5
206,hold054.ai,1,5
172,hold020.ai,1,5
116,nonwinner116.ai,1,5
313,winner05.ai,1,6
167,hold015.ai,1,6
135,nonwinner135.ai,1,6
147,nonwinner147.ai,1,6
169,hold017.ai,1,7
44,nonwinner044.ai,1,7
99,nonwinner099.ai,1,7
271,winner04.ai,1,7
230,hold078.ai,1,8
252,hold100.ai,1,8
270,winner04.ai,1,8
114,nonwinner114.ai,1,8
329,winner05.ai,1,9
248,hold096.ai,1,9
142,nonwinner142.ai,1,9
232,hold080.ai,1,9
161,hold009.ai,1,10
284,winner04.ai,1,10
186,hold034.ai,1,10
270,winner04.ai,1,10
192,hold040.ai,1,11
316,winner05.ai,1,11
151,nonwinner151.ai,1,11
28,nonwinner028.ai,1,11
319,winner05.ai,1,12
139,nonwinner139.ai,1,12
283,winner04.ai,1,12
282,winner04.ai,1,12
225,hold073.ai,1,13
114,nonwinner114.ai,1,13
32,nonwinner032.ai,1,13
119,nonwinner119.ai,1,13
264,winner04.ai,1,14
49,nonwinner049.ai,1,14
112,nonwinner112.ai,1,14
116,nonwinner116.ai,1,14
77,nonwinner077.ai,1,1
214,hold062.ai,1,1
281,winner04.ai,1,1
133,nonwinner133.ai,1,1
42,nonwinner042.ai,1,2
82,nonwinner082.ai,1,2
217,hold065.ai,1,2
50,nonwinner050.ai,1,2
259,winner03.ai,1,3
327,winner05.ai,1,3
299,winner05.ai,1,3
321,winner05.ai,1,3
166,hold014.ai,1,4
291,winner05.ai,1,4
98,nonwinner098.ai,1,4
322,winner05.ai,1,4
141,nonwinner141.ai,1,5
275,winner04.ai,1,5
222,hold070.ai,1,5
173,hold021.ai,1,5
54,nonwinner054.ai,1,6
215,hold063.ai,1,6
67,nonwinner067.ai,1,6
74,nonwinner074.ai,1,6
314,winner05.ai,1,7
42,nonwinner042.ai,1,7
37,nonwinner037.ai,1,7
307,winner05.ai,1,7
62,nonwinner062.ai,1,8
315,winner05.ai,1,8
49,nonwinner049.ai,1,8
86,nonwinner086.ai,1,8
50,nonwinner050.ai,1,9
27,nonwinner027.ai,1,9
226,hold074.ai,1,9
148,nonwinner148.ai,1,9
207,hold055.ai,1,10
158,hold006.ai,1,10
85,nonwinner085.ai,1,10
69,nonwinner069.ai,1,10
25,nonwinner025.ai,1,11
246,hold094.ai,1,11
190,hold038.ai,1,11
292,winner05.ai,1,11
262,winner04.ai,1,12
18,nonwinner018.ai,1,12
31,nonwinner031.ai,1,12
34,nonwinner034.ai,1,12
264,winner04.ai,1,13
17,nonwinner017.ai,1,13
87,nonwinner087.ai,1,13
214,hold062.ai,1,13
184,hold032.ai,1,14
34,nonwinner034.ai,1,14
298,winner05.ai,1,14
156,hold004.ai,1,14
203,hold051.ai,1,1
191,hold039.ai,1,1
92,nonwinner092.ai,1,1
202,hold050.ai,1,1
268,winner04.ai,1,2
199,hold047.ai,1,2
165,hold013.ai,1,2
223,hold071.ai,1,2
170,hold018.ai,1,3
199,hold047.ai,1,3
179,hold027.ai,1,3
235,hold083.ai,1,3
228,hold076.ai,1,4
12,nonwinner012.ai,1,4
148,nonwinner148.ai,1,4
169,hold017.ai,1,4
138,nonwinner138.ai,1,5
127,nonwinner127.ai,1,5
81,nonwinner081.ai,1,5
132,nonwinner132.ai,1,5
235,hold083.ai,1,6
196,hold044.ai,1,6
132,nonwinner132.ai,1,6
257,winner03.ai,1,6
180,hold028.ai,1,7
257,winner03.ai,1,7
220,hold068.ai,1,7
181,hold029.ai,1,7
75,nonwinner075.ai,1,8
109,nonwinner109.ai,1,8
248,hold096.ai,1,8
6,nonwinner006.ai,1,8
129,nonwinner129.ai,1,9
286,winner04.ai,1,9
297,winner05.ai,1,9
35,nonwinner035.ai,1,9
166,hold014.ai,1,10
157,hold005.ai,1,10
192,hold040.ai,1,10
286,winner04.ai,1,10
51,nonwinner051.ai,1,11
156,hold004.ai,1,11
308,winner05.ai,1,11
320,winner05.ai,1,11
207,hold055.ai,1,12
182,hold030.ai,1,12
177,hold025.ai,1,12
172,hold020.ai,1,12
333,winner05.ai,1,13
172,hold020.ai,1,13
23,nonwinner023.ai,1,13
118,nonwinner118.ai,1,13
206,hold054.ai,1,14
278,winner04.ai,1,14
53,nonwinner053.ai,1,14
254,winner02.ai,1,14
298,winner05.ai,1,1
34,nonwinner034.ai,1,1
194,hold042.ai,1,1
26,nonwinner026.ai,1,1
90,nonwinner090.ai,1,2
210,hold058.ai,1,2
131,nonwinner131.ai,1,2
231,hold079.ai,1,2
198,hold046.ai,1,3
316,winner05.ai,1,3
72,nonwinner072.ai,1,3
115,nonwinner115.ai,1,3
124,nonwinner124.ai,1,4
216,hold064.ai,1,4
195,hold043.ai,1,4
97,nonwinner097.ai,1,4
156,hold004.ai,1,5
103,nonwinner103.ai,1,5
182,hold030.ai,1,5
203,hold051.ai,1,5
212,hold060.ai,1,6
114,nonwinner114.ai,1,6
138,nonwinner138.ai,1,6
129,nonwinner129.ai,1,6
282,winner04.ai,1,7
19,nonwinner019.ai,1,7
9,nonwinner009.ai,1,7
192,hold040.ai,1,7
193,hold041.ai,1,8
335,winner05.ai,1,8
11,nonwinner011.ai,1,8
188,hold036.ai,1,8
182,hold030.ai,1,9
163,hold011.ai,1,9
115,nonwinner115.ai,1,9
194,hold042.ai,1,9
236,hold084.ai,1,10
253,winner01.ai,1,10
240,hold088.ai,1,10
49,nonwinner049.ai,1,10
136,nonwinner136.ai,1,11
220,hold068.ai,1,11
114,nonwinner114.ai,1,11
110,nonwinner110.ai,1,11
295,winner05.ai,1,12
267,winner04.ai,1,12
171,hold019.ai,1,12
302,winner05.ai,1,12
220,hold068.ai,1,13
85,nonwinner085.ai,1,13
13,nonwinner013.ai,1,13
168,hold016.ai,1,13
176,hold024.ai,1,14
168,hold016.ai,1,14
69,nonwinner069.ai,1,14
38,nonwinner038.ai,1,14
16,nonwinner016.ai,1,1
96,nonwinner096.ai,1,1
102,nonwinner102.ai,1,1
238,hold086.ai,1,1
113,nonwinner113.ai,1,2
105,nonwinner105.ai,1,2
43,nonwinner043.ai,1,2
12,nonwinner012.ai,1,2
49,nonwinner049.ai,1,3
91,nonwinner091.ai,1,3
58,nonwinner058.ai,1,3
146,nonwinner146.ai,1,3
27,nonwinner027.ai,1,4
175,hold023.ai,1,4
246,hold094.ai,1,4
81,nonwinner081.ai,1,4
292,winner05.ai,1,5
251,hold099.ai,1,5
255,winner02.ai,1,5
270,winner04.ai,1,5
102,nonwinner102.ai,1,6
169,hold017.ai,1,6
197,hold045.ai,1,6
205,hold053.ai,1,6
227,hold075.ai,1,7
274,winner04.ai,1,7
336,winner05.ai,1,7
179,hold027.ai,1,7
139,nonwinner139.ai,1,8
149,nonwinner149.ai,1,8
132,nonwinner132.ai,1,8
222,hold070.ai,1,8
137,nonwinner137.ai,1,9
243,hold091.ai,1,9
224,hold072.ai,1,9
176,hold024.ai,1,9
251,hold099.ai,1,10
184,hold032.ai,1,10
44,nonwinner044.ai,1,10
131,nonwinner131.ai,1,10
200,hold048.ai,1,11
257,winner03.ai,1,11
237,hold085.ai,1,11
240,hold088.ai,1,11
263,winner04.ai,1,12
83,nonwinner083.ai,1,12
111,nonwinner111.ai,1,12
330,winner05.ai,1,12
71,nonwinner071.ai,1,13
26,nonwinner026.ai,1,13
122,nonwinner122.ai,1,13
81,nonwinner081.ai,1,13
151,nonwinner151.ai,1,14
132,nonwinner132.ai,1,14
52,nonwinner052.ai,1,14
161,hold009.ai,1,14
37,nonwinner037.ai,1,1
112,nonwinner112.ai,1,1
301,winner05.ai,1,1
267,winner04.ai,1,1
143,nonwinner143.ai,1,2
172,hold020.ai,1,2
188,hold036.ai,1,2
169,hold017.ai,1,2
205,hold053.ai,1,3
245,hold093.ai,1,3
215,hold063.ai,1,3
254,winner02.ai,1,3
321,winner05.ai,1,4
135,nonwinner135.ai,1,4
256,winner02.ai,1,4
29,nonwinner029.ai,1,4
29,nonwinner029.ai,1,5
54,nonwinner054.ai,1,5
106,nonwinner106.ai,1,5
102,nonwinner102.ai,1,5
182,hold030.ai,1,6
160,hold008.ai,1,6
109,nonwinner109.ai,1,6
78,nonwinner078.ai,1,6
70,nonwinner070.ai,1,7
207,hold055.ai,1,7
2,nonwinner002.ai,1,7
162,hold010.ai,1,7
272,winner04.ai,1,8
219,hold067.ai,1,8
48,nonwinner048.ai,1,8
150,nonwinner150.ai,1,8
151,nonwinner151.ai,1,9
26,nonwinner026.ai,1,9
261,winner03.ai,1,9
188,hold036.ai,1,9
36,nonwinner036.ai,1,10
112,nonwinner112.ai,1,10
194,hold042.ai,1,10
118,nonwinner118.ai,1,10
203,hold051.ai,1,11
137,nonwinner137.ai,1,11
22,nonwinner022.ai,1,11
260,winner03.ai,1,11
190,hold038.ai,1,12
86,nonwinner086.ai,1,12
215,hold063.ai,1,12
123,nonwinner123.ai,1,12
197,hold045.ai,1,13
58,nonwinner058.ai,1,13
153,hold001.ai,1,13
188,hold036.ai,1,13
267,winner04.ai,1,14
173,hold021.ai,1,14
317,winner05.ai,1,14
2,nonwinner002.ai,1,14
229,hold077.ai,1,1
314,winner05.ai,1,1
157,hold005.ai,1,1
261,winner03.ai,1,1
330,winner05.ai,1,2
54,nonwinner054.ai,1,2
299,winner05.ai,1,2
315,winner05.ai,1,2
193,hold041.ai,1,3
153,hold001.ai,1,3
3,nonwinner003.ai,1,3
125,nonwinner125.ai,1,3
330,winner05.ai,1,4
96,nonwinner096.ai,1,4
115,nonwinner115.ai,1,4
272,winner04.ai,1,4
135,nonwinner135.ai,1,5
273,winner04.ai,1,5
261,winner03.ai,1,5
84,nonwinner084.ai,1,5
217,hold065.ai,1,6
289,winner05.ai,1,6
4,nonwinner004.ai,1,6
134,nonwinner134.ai,1,6
167,hold015.ai,1,7
84,nonwinner084.ai,1,7
103,nonwinner103.ai,1,7
262,winner04.ai,1,7
74,nonwinner074.ai,1,8
100,nonwinner100.ai,1,8
245,hold093.ai,1,8
25,nonwinner025.ai,1,8
318,winner05.ai,1,9
227,hold075.ai,1,9
1,nonwinner001.ai,1,9
269,winner04.ai,1,9
182,hold030.ai,1,10
310,winner05.ai,1,10
309,winner05.ai,1,10
48,nonwinner048.ai,1,10
270,winner04.ai,1,11
43,nonwinner043.ai,1,11
244,hold092.ai,1,11
253,winner01.ai,1,11
294,winner05.ai,1,12
269,winner04.ai,1,12
59,nonwinner059.ai,1,12
40,nonwinner040.ai,1,12
1,nonwinner001.ai,1,13
68,nonwinner068.ai,1,13
167,hold015.ai,1,13
238,hold086.ai,1,13
130,nonwinner130.ai,1,14
145,nonwinner145.ai,1,14
331,winner05.ai,1,14
321,winner05.ai,1,14
144,nonwinner144.ai,1,1
326,winner05.ai,1,1
109,nonwinner109.ai,1,1
15,nonwinner015.ai,1,1
85,nonwinner085.ai,1,2
67,nonwinner067.ai,1,2
335,winner05.ai,1,2
71,nonwinner071.ai,1,2
210,hold058.ai,1,3
273,winner04.ai,1,3
233,hold081.ai,1,3
62,nonwinner062.ai,1,3
288,winner05.ai,1,4
39,nonwinner039.ai,1,4
53,nonwinner053.ai,1,4
203,hold051.ai,1,4
51,nonwinner051.ai,1,5
70,nonwinner070.ai,1,5
228,hold076.ai,1,5
248,hold096.ai,1,5
60,nonwinner060.ai,1,6
238,hold086.ai,1,6
278,winner04.ai,1,6
22,nonwinner022.ai,1,6
81,nonwinner081.ai,1,7
123,nonwinner123.ai,1,7
61,nonwinner061.ai,1,7
186,hold034.ai,1,7
323,winner05.ai,1,8
211,hold059.ai,1,8
160,hold008.ai,1,8
208,hold056.ai,1,8
236,hold084.ai,1,9
31,nonwinner031.ai,1,9
11,nonwinner011.ai,1,9
256,winner02.ai,1,9
199,hold047.ai,1,10
335,winner05.ai,1,10
233,hold081.ai,1,10
292,winner05.ai,1,10
142,nonwinner142.ai,1,11
175,hold023.ai,1,11
134,nonwinner134.ai,1,11
278,winner04.ai,1,11
328,winner05.ai,1,12
266,winner04.ai,1,12
126,nonwinner126.ai,1,12
256,winner02.ai,1,12
257,winner03.ai,1,13
266,winner04.ai,1,13
329,winner05.ai,1,13
181,hold029.ai,1,13
103,nonwinner103.ai,1,14
30,nonwinner030.ai,1,14
17,nonwinner017.ai,1,14
136,nonwinner136.ai,1,14
310,winner05.ai,1,1
147,nonwinner147.ai,1,1
167,hold015.ai,1,1
271,winner04.ai,1,1
89,nonwinner089.ai,1,2
24,nonwinner024.ai,1,2
38,nonwinner038.ai,1,2
213,hold061.ai,1,2
175,hold023.ai,1,3
113,nonwinner113.ai,1,3
298,winner05.ai,1,3
312,winner05.ai,1,3
164,hold012.ai,1,4
78,nonwinner078.ai,1,4
40,nonwinner040.ai,1,4
298,winner05.ai,1,4
57,nonwinner057.ai,1,5
86,nonwinner086.ai,1,5
180,hold028.ai,1,5
289,winner05.ai,1,5
173,hold021.ai,1,6
46,nonwinner046.ai,1,6
113,nonwinner113.ai,1,6
325,winner05.ai,1,6
18,nonwinner018.ai,1,7
317,winner05.ai,1,7
200,hold048.ai,1,7
20,nonwinner020.ai,1,7
218,hold066.ai,1,8
207,hold055.ai,1,8
287,winner05.ai,1,8
200,hold048.ai,1,8
109,nonwinner109.ai,1,9
9,nonwinner009.ai,1,9
119,nonwinner119.ai,1,9
225,hold073.ai,1,9
221,hold069.ai,1,10
107,nonwinner107.ai,1,10
146,nonwinner146.ai,1,10
4,nonwinner004.ai,1,10
162,hold010.ai,1,11
318,winner05.ai,1,11
255,winner02.ai,1,11
65,nonwinner065.ai,1,11
62,nonwinner062.ai,1,12
19,nonwinner019.ai,1,12
158,hold006.ai,1,12
134,nonwinner134.ai,1,12
157,hold005.ai,1,13
265,winner04.ai,1,13
160,hold008.ai,1,13
217,hold065.ai,1,13
142,nonwinner142.ai,1,14
13,nonwinner013.ai,1,14
285,winner04.ai,1,14
301,winner05.ai,1,14
59,nonwinner059.ai,1,1
114,nonwinner114.ai,1,1
154,hold002.ai,1,1
128,nonwinner128.ai,1,1
255,winner02.ai,1,2
40,nonwinner040.ai,1,2
222,hold070.ai,1,2
145,nonwinner145.ai,1,2
323,winner05.ai,1,3
284,winner04.ai,1,3
155,hold003.ai,1,3
332,winner05.ai,1,3
222,hold070.ai,1,4
311,winner05.ai,1,4
122,nonwinner122.ai,1,4
168,hold016.ai,1,4
6,nonwinner006.ai,1,5
249,hold097.ai,1,5
78,nonwinner078.ai,1,5
241,hold089.ai,1,5
236,hold084.ai,1,6
318,winner05.ai,1,6
61,nonwinner061.ai,1,6
189,hold037.ai,1,6
231,hold079.ai,1,7
230,hold078.ai,1,7
101,nonwinner101.ai,1,7
211,hold059.ai,1,7
274,winner04.ai,1,8
126,nonwinner126.ai,1,8
21,nonwinner021.ai,1,8
239,hold087.ai,1,8
255,winner02.ai,1,9
330,winner05.ai,1,9
168,hold016.ai,1,9
231,hold079.ai,1,9
167,hold015.ai,1,10
248,hold096.ai,1,10
281,winner04.ai,1,10
211,hold059.ai,1,10
166,hold014.ai,1,11
108,nonwinner108.ai,1,11
6,nonwinner006.ai,1,11
90,nonwinner090.ai,1,11
10,nonwinner010.ai,1,12
314,winner05.ai,1,12
184,hold032.ai,1,12
259,winner03.ai,1,12
256,winner02.ai,1,13
324,winner05.ai,1,13
200,hold048.ai,1,13
111,nonwinner111.ai,1,13
43,nonwinner043.ai,1,14
20,nonwinner020.ai,1,14
178,hold026.ai,1,14
46,nonwinner046.ai,1,14
264,winner04.ai,1,1
93,nonwinner093.ai,1,1
247,hold095.ai,1,1
35,nonwinner035.ai,1,1
88,nonwinner088.ai,1,2
334,winner05.ai,1,2
254,winner02.ai,1,2
263,winner04.ai,1,2
294,winner05.ai,1,3
253,winner01.ai,1,3
308,winner05.ai,1,3
39,nonwinner039.ai,1,3
255,winner02.ai,1,4
120,nonwinner120.ai,1,4
316,winner05.ai,1,4
263,winner04.ai,1,4
236,hold084.ai,1,5
4,nonwinner004.ai,1,5
199,hold047.ai,1,5
313,winner05.ai,1,5
164,hold012.ai,1,6
24,nonwinner024.ai,1,6
225,hold073.ai,1,6
95,nonwinner095.ai,1,6
187,hold035.ai,1,7
151,nonwinner151.ai,1,7
137,nonwinner137.ai,1,7
201,hold049.ai,1,7
152,nonwinner152.ai,1,8
20,nonwinner020.ai,1,8
286,winner04.ai,1,8
268,winner04.ai,1,8
36,nonwinner036.ai,1,9
57,nonwinner057.ai,1,9
74,nonwinner074.ai,1,9
326,winner05.ai,1,9
168,hold016.ai,1,10
9,nonwinner009.ai,1,10
239,hold087.ai,1,10
104,nonwinner104.ai,1,10
224,hold072.ai,1,11
4,nonwinner004.ai,1,11
61,nonwinner061.ai,1,11
176,hold024.ai,1,11
211,hold059.ai,1,12
114,nonwinner114.ai,1,12
238,hold086.ai,1,12
69,nonwinner069.ai,1,12
38,nonwinner038.ai,1,13
70,nonwinner070.ai,1,13
203,hold051.ai,1,13
177,hold025.ai,1,13
235,hold083.ai,1,14
279,winner04.ai,1,14
303,winner05.ai,1,14
238,hold086.ai,1,14
146,nonwinner146.ai,1,1
42,nonwinner042.ai,1,1
83,nonwinner083.ai,1,1
62,nonwinner062.ai,1,1
65,nonwinner065.ai,1,2
325,winner05.ai,1,2
159,hold007.ai,1,2
287,winner05.ai,1,2
161,hold009.ai,1,3
203,hold051.ai,1,3
143,nonwinner143.ai,1,3
