TKT,I1,P,Up
501,nonwinner13.ai,1,8
548,nonwinner04.ai,1,8
143,nonwinner04.ai,1,1
27,nonwinner08.ai,1,1
177,nonwinner08.ai,1,1
251,nonwinner15.ai,1,1
404,nonwinner03.ai,1,1
212,nonwinner11.ai,1,1
10,nonwinner09.ai,1,1
310,nonwinner09.ai,1,1
198,nonwinner10.ai,1,1
144,nonwinner14.ai,1,1
321,nonwinner13.ai,1,2
128,nonwinner04.ai,1,2
96,nonwinner13.ai,1,2
418,nonwinner07.ai,1,2
218,nonwinner04.ai,1,2
449,nonwinner03.ai,1,2
66,nonwinner13.ai,1,2
332,nonwinner11.ai,1,2
376,nonwinner02.ai,1,2
185,nonwinner06.ai,1,2
67,nonwinner01.ai,1,3
361,nonwinner02.ai,1,3
193,nonwinner07.ai,1,3
12,nonwinner08.ai,1,3
340,nonwinner09.ai,1,3
408,nonwinner10.ai,1,3
452,nonwinner11.ai,1,3
64,nonwinner05.ai,1,3
343,nonwinner07.ai,1,3
97,nonwinner01.ai,1,3
430,nonwinner09.ai,1,4
602,nonwinner11.ai,1,4
277,nonwinner01.ai,1,4
42,nonwinner08.ai,1,4
280,nonwinner09.ai,1,4
507,nonwinner08.ai,1,4
84,nonwinner14.ai,1,4
464,nonwinner03.ai,1,4
477,nonwinner08.ai,1,4
358,nonwinner07.ai,1,4
498,nonwinner10.ai,1,5
58,nonwinner07.ai,1,5
250,nonwinner09.ai,1,5
467,nonwinner11.ai,1,5
437,nonwinner11.ai,1,5
116,nonwinner15.ai,1,5
374,nonwinner03.ai,1,5
57,nonwinner08.ai,1,5
135,nonwinner12.ai,1,5
362,nonwinner11.ai,1,5
390,nonwinner12.ai,1,6
99,nonwinner14.ai,1,6
244,nonwinner05.ai,1,6
31,nonwinner02.ai,1,6
642,hold08.ai,1,6
442,nonwinner01.ai,1,6
302,nonwinner11.ai,1,6
485,nonwinner06.ai,1,6
17,nonwinner11.ai,1,6
283,nonwinner07.ai,1,6
390,nonwinner12.ai,1,7
124,nonwinner05.ai,1,7
530,nonwinner06.ai,1,7
96,nonwinner13.ai,1,7
233,nonwinner04.ai,1,7
653,winner02.ai,1,7
296,nonwinner15.ai,1,7
118,nonwinner07.ai,1,7
47,nonwinner11.ai,1,7
241,nonwinner02.ai,1,7
556,nonwinner02.ai,1,8
449,nonwinner03.ai,1,8
353,nonwinner04.ai,1,8
155,nonwinner06.ai,1,8
175,nonwinner09.ai,1,8
319,nonwinner05.ai,1,8
484,nonwinner05.ai,1,8
198,nonwinner10.ai,1,8
497,nonwinner11.ai,1,8
528,nonwinner10.ai,1,8
225,nonwinner12.ai,1,1
45,nonwinner12.ai,1,1
335,nonwinner06.ai,1,1
589,nonwinner05.ai,1,1
292,nonwinner01.ai,1,1
660,winner02.ai,1,1
31,nonwinner02.ai,1,1
375,nonwinner12.ai,1,1
373,nonwinner07.ai,1,1
193,nonwinner07.ai,1,1
47,nonwinner11.ai,1,2
87,nonwinner08.ai,1,2
21,nonwinner13.ai,1,2
4,nonwinner05.ai,1,2
23,nonwinner04.ai,1,2
426,nonwinner13.ai,1,2
609,nonwinner14.ai,1,2
485,nonwinner06.ai,1,2
217,nonwinner01.ai,1,2
173,nonwinner04.ai,1,2
162,nonwinner08.ai,1,3
46,nonwinner02.ai,1,3
441,nonwinner13.ai,1,3
165,nonwinner12.ai,1,3
540,nonwinner12.ai,1,3
147,nonwinner08.ai,1,3
110,nonwinner06.ai,1,3
560,nonwinner06.ai,1,3
563,nonwinner04.ai,1,3
28,nonwinner07.ai,1,3
462,nonwinner08.ai,1,4
20,nonwinner06.ai,1,4
482,nonwinner11.ai,1,4
46,nonwinner02.ai,1,4
260,nonwinner06.ai,1,4
99,nonwinner14.ai,1,4
550,nonwinner09.ai,1,4
162,nonwinner08.ai,1,4
170,nonwinner06.ai,1,4
570,nonwinner12.ai,1,4
567,nonwinner08.ai,1,5
359,nonwinner03.ai,1,5
417,nonwinner08.ai,1,5
11,nonwinner15.ai,1,5
643,hold09.ai,1,5
196,nonwinner02.ai,1,5
433,nonwinner07.ai,1,5
427,nonwinner01.ai,1,5
439,nonwinner05.ai,1,5
103,nonwinner07.ai,1,5
109,nonwinner05.ai,1,6
405,nonwinner12.ai,1,6
317,nonwinner11.ai,1,6
288,nonwinner10.ai,1,6
85,nonwinner09.ai,1,6
291,nonwinner13.ai,1,6
217,nonwinner01.ai,1,6
315,nonwinner12.ai,1,6
337,nonwinner01.ai,1,6
203,nonwinner04.ai,1,6
235,nonwinner09.ai,1,7
111,nonwinner13.ai,1,7
496,nonwinner02.ai,1,7
221,nonwinner15.ai,1,7
483,nonwinner10.ai,1,7
66,nonwinner13.ai,1,7
461,nonwinner15.ai,1,7
397,nonwinner01.ai,1,7
324,nonwinner14.ai,1,7
643,hold09.ai,1,7
72,nonwinner08.ai,1,8
477,nonwinner08.ai,1,8
380,nonwinner06.ai,1,8
471,nonwinner13.ai,1,8
404,nonwinner03.ai,1,8
254,nonwinner03.ai,1,8
251,nonwinner15.ai,1,8
418,nonwinner07.ai,1,8
644,hold10.ai,1,8
441,nonwinner13.ai,1,8
616,nonwinner02.ai,1,1
532,nonwinner01.ai,1,1
199,nonwinner05.ai,1,1
578,nonwinner04.ai,1,1
571,nonwinner02.ai,1,1
528,nonwinner10.ai,1,1
206,nonwinner15.ai,1,1
637,hold03.ai,1,1
415,nonwinner09.ai,1,1
271,nonwinner02.ai,1,1
545,nonwinner06.ai,1,2
170,nonwinner06.ai,1,2
39,nonwinner14.ai,1,2
77,nonwinner11.ai,1,2
462,nonwinner08.ai,1,2
644,hold10.ai,1,2
57,nonwinner08.ai,1,2
108,nonwinner10.ai,1,2
147,nonwinner08.ai,1,2
25,nonwinner09.ai,1,2
602,nonwinner11.ai,1,3
300,nonwinner12.ai,1,3
314,nonwinner03.ai,1,3
621,nonwinner13.ai,1,3
50,nonwinner06.ai,1,3
531,nonwinner13.ai,1,3
579,nonwinner14.ai,1,3
96,nonwinner13.ai,1,3
486,nonwinner13.ai,1,3
655,winner02.ai,1,3
102,nonwinner08.ai,1,4
315,nonwinner12.ai,1,4
499,nonwinner05.ai,1,4
554,nonwinner03.ai,1,4
475,nonwinner09.ai,1,4
636,hold02.ai,1,4
548,nonwinner04.ai,1,4
379,nonwinner05.ai,1,4
308,nonwinner04.ai,1,4
25,nonwinner09.ai,1,4
200,nonwinner06.ai,1,5
114,nonwinner14.ai,1,5
368,nonwinner04.ai,1,5
446,nonwinner15.ai,1,5
51,nonwinner13.ai,1,5
561,nonwinner13.ai,1,5
491,nonwinner15.ai,1,5
138,nonwinner10.ai,1,5
347,nonwinner11.ai,1,5
288,nonwinner10.ai,1,5
200,nonwinner06.ai,1,6
376,nonwinner02.ai,1,6
441,nonwinner13.ai,1,6
595,nonwinner09.ai,1,6
391,nonwinner02.ai,1,6
416,nonwinner15.ai,1,6
321,nonwinner13.ai,1,6
611,nonwinner15.ai,1,6
374,nonwinner03.ai,1,6
354,nonwinner14.ai,1,6
196,nonwinner02.ai,1,7
192,nonwinner08.ai,1,7
640,hold06.ai,1,7
65,nonwinner06.ai,1,7
537,nonwinner08.ai,1,7
266,nonwinner15.ai,1,7
436,nonwinner02.ai,1,7
208,nonwinner07.ai,1,7
11,nonwinner15.ai,1,7
378,nonwinner10.ai,1,7
326,nonwinner15.ai,1,8
274,nonwinner05.ai,1,8
266,nonwinner15.ai,1,8
442,nonwinner01.ai,1,8
10,nonwinner09.ai,1,8
343,nonwinner07.ai,1,8
237,nonwinner08.ai,1,8
525,nonwinner12.ai,1,8
447,nonwinner08.ai,1,8
368,nonwinner04.ai,1,8
316,nonwinner02.ai,1,1
28,nonwinner07.ai,1,1
299,nonwinner03.ai,1,1
241,nonwinner02.ai,1,1
35,nonwinner06.ai,1,1
524,nonwinner03.ai,1,1
423,nonwinner10.ai,1,1
382,nonwinner01.ai,1,1
2,nonwinner11.ai,1,1
188,nonwinner04.ai,1,1
203,nonwinner04.ai,1,2
309,nonwinner14.ai,1,2
252,nonwinner08.ai,1,2
263,nonwinner04.ai,1,2
17,nonwinner11.ai,1,2
536,nonwinner15.ai,1,2
201,nonwinner13.ai,1,2
156,nonwinner13.ai,1,2
635,hold01.ai,1,2
340,nonwinner09.ai,1,2
243,nonwinner10.ai,1,3
116,nonwinner15.ai,1,3
627,nonwinner08.ai,1,3
453,nonwinner10.ai,1,3
645,hold11.ai,1,3
55,nonwinner09.ai,1,3
610,nonwinner09.ai,1,3
1,nonwinner02.ai,1,3
454,nonwinner05.ai,1,3
201,nonwinner13.ai,1,3
215,nonwinner06.ai,1,4
189,nonwinner14.ai,1,4
34,nonwinner05.ai,1,4
205,nonwinner09.ai,1,4
367,nonwinner01.ai,1,4
641,hold07.ai,1,4
116,nonwinner15.ai,1,4
522,nonwinner08.ai,1,4
107,nonwinner11.ai,1,4
355,nonwinner09.ai,1,4
586,nonwinner02.ai,1,5
106,nonwinner02.ai,1,5
47,nonwinner11.ai,1,5
520,nonwinner09.ai,1,5
519,nonwinner14.ai,1,5
381,nonwinner13.ai,1,5
225,nonwinner12.ai,1,5
331,nonwinner02.ai,1,5
407,nonwinner11.ai,1,5
86,nonwinner15.ai,1,5
142,nonwinner01.ai,1,6
488,nonwinner04.ai,1,6
541,nonwinner02.ai,1,6
62,nonwinner11.ai,1,6
614,nonwinner03.ai,1,6
251,nonwinner15.ai,1,6
648,hold14.ai,1,6
176,nonwinner15.ai,1,6
134,nonwinner03.ai,1,6
110,nonwinner06.ai,1,6
205,nonwinner09.ai,1,7
313,nonwinner07.ai,1,7
146,nonwinner15.ai,1,7
600,nonwinner12.ai,1,7
20,nonwinner06.ai,1,7
59,nonwinner03.ai,1,7
43,nonwinner07.ai,1,7
282,nonwinner08.ai,1,7
487,nonwinner01.ai,1,7
583,nonwinner07.ai,1,7
208,nonwinner07.ai,1,8
127,nonwinner01.ai,1,8
526,nonwinner02.ai,1,8
653,winner02.ai,1,8
370,nonwinner09.ai,1,8
364,nonwinner05.ai,1,8
399,nonwinner14.ai,1,8
95,nonwinner06.ai,1,8
325,nonwinner09.ai,1,8
410,nonwinner06.ai,1,8
171,nonwinner13.ai,1,1
190,nonwinner09.ai,1,1
280,nonwinner09.ai,1,1
534,nonwinner14.ai,1,1
345,nonwinner12.ai,1,1
644,hold10.ai,1,1
160,nonwinner09.ai,1,1
513,nonwinner10.ai,1,1
629,nonwinner03.ai,1,1
545,nonwinner06.ai,1,1
162,nonwinner08.ai,1,2
464,nonwinner03.ai,1,2
509,nonwinner03.ai,1,2
362,nonwinner11.ai,1,2
264,nonwinner14.ai,1,2
233,nonwinner04.ai,1,2
122,nonwinner11.ai,1,2
314,nonwinner03.ai,1,2
114,nonwinner14.ai,1,2
191,nonwinner15.ai,1,2
180,nonwinner12.ai,1,3
167,nonwinner11.ai,1,3
61,nonwinner02.ai,1,3
84,nonwinner14.ai,1,3
57,nonwinner08.ai,1,3
237,nonwinner08.ai,1,3
517,nonwinner01.ai,1,3
113,nonwinner04.ai,1,3
345,nonwinner12.ai,1,3
252,nonwinner08.ai,1,3
512,nonwinner11.ai,1,4
343,nonwinner07.ai,1,4
180,nonwinner12.ai,1,4
226,nonwinner02.ai,1,4
264,nonwinner14.ai,1,4
652,winner02.ai,1,4
244,nonwinner05.ai,1,4
221,nonwinner15.ai,1,4
296,nonwinner15.ai,1,4
514,nonwinner05.ai,1,4
39,nonwinner14.ai,1,5
111,nonwinner13.ai,1,5
183,nonwinner10.ai,1,5
217,nonwinner01.ai,1,5
612,nonwinner08.ai,1,5
472,nonwinner01.ai,1,5
206,nonwinner15.ai,1,5
261,nonwinner13.ai,1,5
230,nonwinner06.ai,1,5
461,nonwinner15.ai,1,5
22,nonwinner01.ai,1,6
328,nonwinner07.ai,1,6
310,nonwinner09.ai,1,6
589,nonwinner05.ai,1,6
25,nonwinner09.ai,1,6
190,nonwinner09.ai,1,6
554,nonwinner03.ai,1,6
575,nonwinner06.ai,1,6
384,nonwinner14.ai,1,6
325,nonwinner09.ai,1,6
121,nonwinner02.ai,1,7
559,nonwinner05.ai,1,7
100,nonwinner09.ai,1,7
336,nonwinner13.ai,1,7
508,nonwinner07.ai,1,7
220,nonwinner09.ai,1,7
420,nonwinner12.ai,1,7
107,nonwinner11.ai,1,7
382,nonwinner01.ai,1,7
17,nonwinner11.ai,1,7
57,nonwinner08.ai,1,8
224,nonwinner03.ai,1,8
20,nonwinner06.ai,1,8
588,nonwinner10.ai,1,8
255,nonwinner12.ai,1,8
521,nonwinner15.ai,1,8
599,nonwinner03.ai,1,8
67,nonwinner01.ai,1,8
515,nonwinner06.ai,1,8
659,winner02.ai,1,8
656,winner02.ai,1,1
42,nonwinner08.ai,1,1
191,nonwinner15.ai,1,1
643,hold09.ai,1,1
53,nonwinner04.ai,1,1
149,nonwinner03.ai,1,1
12,nonwinner08.ai,1,1
618,nonwinner10.ai,1,1
195,nonwinner12.ai,1,1
71,nonwinner15.ai,1,1
247,nonwinner01.ai,1,2
133,nonwinner07.ai,1,2
144,nonwinner14.ai,1,2
646,hold12.ai,1,2
460,nonwinner09.ai,1,2
289,nonwinner05.ai,1,2
400,nonwinner09.ai,1,2
119,nonwinner03.ai,1,2
210,nonwinner12.ai,1,2
141,nonwinner13.ai,1,2
40,nonwinner09.ai,1,3
470,nonwinner06.ai,1,3
557,nonwinner11.ai,1,3
502,nonwinner01.ai,1,3
577,nonwinner01.ai,1,3
593,nonwinner04.ai,1,3
261,nonwinner13.ai,1,3
181,nonwinner02.ai,1,3
449,nonwinner03.ai,1,3
614,nonwinner03.ai,1,3
607,nonwinner01.ai,1,4
5,nonwinner06.ai,1,4
85,nonwinner09.ai,1,4
586,nonwinner02.ai,1,4
109,nonwinner05.ai,1,4
231,nonwinner13.ai,1,4
490,nonwinner09.ai,1,4
2,nonwinner11.ai,1,4
425,nonwinner06.ai,1,4
64,nonwinner05.ai,1,4
69,nonwinner14.ai,1,5
649,hold15.ai,1,5
127,nonwinner01.ai,1,5
277,nonwinner01.ai,1,5
436,nonwinner02.ai,1,5
172,nonwinner01.ai,1,5
511,nonwinner02.ai,1,5
581,nonwinner15.ai,1,5
653,winner02.ai,1,5
300,nonwinner12.ai,1,5
594,nonwinner14.ai,1,6
627,nonwinner08.ai,1,6
57,nonwinner08.ai,1,6
464,nonwinner03.ai,1,6
326,nonwinner15.ai,1,6
341,nonwinner15.ai,1,6
298,nonwinner07.ai,1,6
74,nonwinner03.ai,1,6
590,nonwinner06.ai,1,6
514,nonwinner05.ai,1,6
567,nonwinner08.ai,1,7
122,nonwinner11.ai,1,7
647,hold13.ai,1,7
345,nonwinner12.ai,1,7
211,nonwinner02.ai,1,7
84,nonwinner14.ai,1,7
240,nonwinner12.ai,1,7
149,nonwinner03.ai,1,7
366,nonwinner13.ai,1,7
162,nonwinner08.ai,1,7
594,nonwinner14.ai,1,8
660,winner02.ai,1,8
570,nonwinner12.ai,1,8
64,nonwinner05.ai,1,8
495,nonwinner12.ai,1,8
270,nonwinner12.ai,1,8
11,nonwinner15.ai,1,8
147,nonwinner08.ai,1,8
126,nonwinner13.ai,1,8
92,nonwinner11.ai,1,8
89,nonwinner03.ai,1,1
24,nonwinner14.ai,1,1
364,nonwinner05.ai,1,1
186,nonwinner13.ai,1,1
258,nonwinner10.ai,1,1
620,nonwinner06.ai,1,1
564,nonwinner14.ai,1,1
11,nonwinner15.ai,1,1
304,nonwinner05.ai,1,1
574,nonwinner05.ai,1,1
578,nonwinner04.ai,1,2
106,nonwinner02.ai,1,2
567,nonwinner08.ai,1,2
295,nonwinner09.ai,1,2
365,nonwinner06.ai,1,2
358,nonwinner07.ai,1,2
239,nonwinner03.ai,1,2
488,nonwinner04.ai,1,2
631,nonwinner02.ai,1,2
560,nonwinner06.ai,1,2
381,nonwinner13.ai,1,3
140,nonwinner06.ai,1,3
111,nonwinner13.ai,1,3
48,nonwinner10.ai,1,3
319,nonwinner05.ai,1,3
344,nonwinner03.ai,1,3
570,nonwinner12.ai,1,3
554,nonwinner03.ai,1,3
325,nonwinner09.ai,1,3
13,nonwinner07.ai,1,3
400,nonwinner09.ai,1,4
98,nonwinner04.ai,1,4
503,nonwinner04.ai,1,4
334,nonwinner05.ai,1,4
80,nonwinner06.ai,1,4
156,nonwinner13.ai,1,4
4,nonwinner05.ai,1,4
67,nonwinner01.ai,1,4
76,nonwinner02.ai,1,4
126,nonwinner13.ai,1,4
518,nonwinner04.ai,1,5
416,nonwinner15.ai,1,5
577,nonwinner01.ai,1,5
395,nonwinner06.ai,1,5
507,nonwinner08.ai,1,5
62,nonwinner11.ai,1,5
309,nonwinner14.ai,1,5
294,nonwinner14.ai,1,5
301,nonwinner02.ai,1,5
401,nonwinner15.ai,1,5
4,nonwinner05.ai,1,6
449,nonwinner03.ai,1,6
462,nonwinner08.ai,1,6
532,nonwinner01.ai,1,6
179,nonwinner03.ai,1,6
16,nonwinner02.ai,1,6
598,nonwinner07.ai,1,6
45,nonwinner12.ai,1,6
131,nonwinner15.ai,1,6
509,nonwinner03.ai,1,6
320,nonwinner06.ai,1,7
393,nonwinner10.ai,1,7
533,nonwinner04.ai,1,7
503,nonwinner04.ai,1,7
547,nonwinner01.ai,1,7
558,nonwinner10.ai,1,7
310,nonwinner09.ai,1,7
148,nonwinner07.ai,1,7
446,nonwinner15.ai,1,7
81,nonwinner13.ai,1,7
341,nonwinner15.ai,1,8
277,nonwinner01.ai,1,8
76,nonwinner02.ai,1,8
509,nonwinner03.ai,1,8
324,nonwinner14.ai,1,8
162,nonwinner08.ai,1,8
6,nonwinner13.ai,1,8
631,nonwinner02.ai,1,8
379,nonwinner05.ai,1,8
406,nonwinner02.ai,1,8
443,nonwinner04.ai,1,1
134,nonwinner03.ai,1,1
289,nonwinner05.ai,1,1
25,nonwinner09.ai,1,1
145,nonwinner09.ai,1,1
442,nonwinner01.ai,1,1
494,nonwinner03.ai,1,1
399,nonwinner14.ai,1,1
516,nonwinner13.ai,1,1
440,nonwinner06.ai,1,1
261,nonwinner13.ai,1,2
343,nonwinner07.ai,1,2
647,hold13.ai,1,2
503,nonwinner04.ai,1,2
8,nonwinner04.ai,1,2
272,nonwinner11.ai,1,2
653,winner02.ai,1,2
102,nonwinner08.ai,1,2
425,nonwinner06.ai,1,2
85,nonwinner09.ai,1,2
596,nonwinner15.ai,1,3
23,nonwinner04.ai,1,3
436,nonwinner02.ai,1,3
72,nonwinner08.ai,1,3
618,nonwinner10.ai,1,3
133,nonwinner07.ai,1,3
70,nonwinner09.ai,1,3
498,nonwinner10.ai,1,3
363,nonwinner10.ai,1,3
294,nonwinner14.ai,1,3
407,nonwinner11.ai,1,4
307,nonwinner01.ai,1,4
89,nonwinner03.ai,1,4
657,winner02.ai,1,4
504,nonwinner14.ai,1,4
94,nonwinner05.ai,1,4
588,nonwinner10.ai,1,4
556,nonwinner02.ai,1,4
297,nonwinner08.ai,1,4
390,nonwinner12.ai,1,4
278,nonwinner04.ai,1,5
544,nonwinner05.ai,1,5
326,nonwinner15.ai,1,5
391,nonwinner02.ai,1,5
363,nonwinner10.ai,1,5
522,nonwinner08.ai,1,5
17,nonwinner11.ai,1,5
31,nonwinner02.ai,1,5
530,nonwinner06.ai,1,5
120,nonwinner12.ai,1,5
623,nonwinner04.ai,1,6
216,nonwinner13.ai,1,6
280,nonwinner09.ai,1,6
605,nonwinner06.ai,1,6
21,nonwinner13.ai,1,6
47,nonwinner11.ai,1,6
434,nonwinner03.ai,1,6
136,nonwinner02.ai,1,6
170,nonwinner06.ai,1,6
221,nonwinner15.ai,1,6
30,nonwinner12.ai,1,7
12,nonwinner08.ai,1,7
63,nonwinner10.ai,1,7
638,hold04.ai,1,7
5,nonwinner06.ai,1,7
527,nonwinner11.ai,1,7
501,nonwinner13.ai,1,7
391,nonwinner02.ai,1,7
612,nonwinner08.ai,1,7
24,nonwinner14.ai,1,7
387,nonwinner08.ai,1,8
463,nonwinner07.ai,1,8
202,nonwinner01.ai,1,8
605,nonwinner06.ai,1,8
263,nonwinner04.ai,1,8
375,nonwinner12.ai,1,8
510,nonwinner12.ai,1,8
591,nonwinner13.ai,1,8
608,nonwinner04.ai,1,8
587,nonwinner11.ai,1,8
223,nonwinner07.ai,1,1
514,nonwinner05.ai,1,1
58,nonwinner07.ai,1,1
216,nonwinner13.ai,1,1
55,nonwinner09.ai,1,1
428,nonwinner04.ai,1,1
222,nonwinner08.ai,1,1
103,nonwinner07.ai,1,1
651,winner02.ai,1,1
453,nonwinner10.ai,1,1
266,nonwinner15.ai,1,2
181,nonwinner02.ai,1,2
79,nonwinner05.ai,1,2
30,nonwinner12.ai,1,2
313,nonwinner07.ai,1,2
410,nonwinner06.ai,1,2
434,nonwinner03.ai,1,2
76,nonwinner02.ai,1,2
467,nonwinner11.ai,1,2
412,nonwinner01.ai,1,2
224,nonwinner03.ai,1,3
260,nonwinner06.ai,1,3
461,nonwinner15.ai,1,3
613,nonwinner07.ai,1,3
601,nonwinner02.ai,1,3
397,nonwinner01.ai,1,3
187,nonwinner01.ai,1,3
638,hold04.ai,1,3
606,nonwinner13.ai,1,3
462,nonwinner08.ai,1,3
619,nonwinner05.ai,1,4
612,nonwinner08.ai,1,4
354,nonwinner14.ai,1,4
613,nonwinner07.ai,1,4
105,nonwinner12.ai,1,4
495,nonwinner12.ai,1,4
603,nonwinner10.ai,1,4
595,nonwinner09.ai,1,4
292,nonwinner01.ai,1,4
190,nonwinner09.ai,1,4
184,nonwinner05.ai,1,5
429,nonwinner14.ai,1,5
538,nonwinner07.ai,1,5
131,nonwinner15.ai,1,5
469,nonwinner05.ai,1,5
282,nonwinner08.ai,1,5
100,nonwinner09.ai,1,5
45,nonwinner12.ai,1,5
527,nonwinner11.ai,1,5
202,nonwinner01.ai,1,5
78,nonwinner10.ai,1,6
6,nonwinner13.ai,1,6
2,nonwinner11.ai,1,6
362,nonwinner11.ai,1,6
150,nonwinner12.ai,1,6
10,nonwinner09.ai,1,6
433,nonwinner07.ai,1,6
613,nonwinner07.ai,1,6
318,nonwinner10.ai,1,6
491,nonwinner15.ai,1,6
659,winner02.ai,1,7
560,nonwinner06.ai,1,7
3,nonwinner10.ai,1,7
119,nonwinner03.ai,1,7
634,nonwinner05.ai,1,7
93,nonwinner10.ai,1,7
359,nonwinner03.ai,1,7
417,nonwinner08.ai,1,7
53,nonwinner04.ai,1,7
609,nonwinner14.ai,1,7
647,hold13.ai,1,8
338,nonwinner04.ai,1,8
466,nonwinner02.ai,1,8
480,nonwinner12.ai,1,8
276,nonwinner13.ai,1,8
232,nonwinner01.ai,1,8
7,nonwinner01.ai,1,8
452,nonwinner11.ai,1,8
622,nonwinner01.ai,1,8
295,nonwinner09.ai,1,8
659,winner02.ai,1,1
473,nonwinner04.ai,1,1
47,nonwinner11.ai,1,1
619,nonwinner05.ai,1,1
368,nonwinner04.ai,1,1
147,nonwinner08.ai,1,1
420,nonwinner12.ai,1,1
575,nonwinner06.ai,1,1
658,winner02.ai,1,1
533,nonwinner04.ai,1,1
182,nonwinner11.ai,1,2
616,nonwinner02.ai,1,2
419,nonwinner03.ai,1,2
471,nonwinner13.ai,1,2
46,nonwinner02.ai,1,2
165,nonwinner12.ai,1,2
575,nonwinner06.ai,1,2
300,nonwinner12.ai,1,2
537,nonwinner08.ai,1,2
382,nonwinner01.ai,1,2
39,nonwinner14.ai,1,3
513,nonwinner10.ai,1,3
130,nonwinner09.ai,1,3
199,nonwinner05.ai,1,3
313,nonwinner07.ai,1,3
428,nonwinner04.ai,1,3
484,nonwinner05.ai,1,3
98,nonwinner04.ai,1,3
369,nonwinner14.ai,1,3
466,nonwinner02.ai,1,3
228,nonwinner10.ai,1,4
476,nonwinner15.ai,1,4
600,nonwinner12.ai,1,4
500,nonwinner06.ai,1,4
327,nonwinner08.ai,1,4
547,nonwinner01.ai,1,4
66,nonwinner13.ai,1,4
387,nonwinner08.ai,1,4
129,nonwinner14.ai,1,4
361,nonwinner02.ai,1,4
494,nonwinner03.ai,1,5
333,nonwinner10.ai,1,5
1,nonwinner02.ai,1,5
372,nonwinner08.ai,1,5
420,nonwinner12.ai,1,5
392,nonwinner11.ai,1,5
210,nonwinner12.ai,1,5
90,nonwinner12.ai,1,5
223,nonwinner07.ai,1,5
536,nonwinner15.ai,1,5
583,nonwinner07.ai,1,6
66,nonwinner13.ai,1,6
93,nonwinner10.ai,1,6
474,nonwinner14.ai,1,6
484,nonwinner05.ai,1,6
620,nonwinner06.ai,1,6
499,nonwinner05.ai,1,6
267,nonwinner08.ai,1,6
395,nonwinner06.ai,1,6
322,nonwinner01.ai,1,6
365,nonwinner06.ai,1,7
507,nonwinner08.ai,1,7
511,nonwinner02.ai,1,7
304,nonwinner05.ai,1,7
69,nonwinner14.ai,1,7
301,nonwinner02.ai,1,7
529,nonwinner05.ai,1,7
338,nonwinner04.ai,1,7
523,nonwinner07.ai,1,7
110,nonwinner06.ai,1,7
611,nonwinner15.ai,1,8
117,nonwinner08.ai,1,8
136,nonwinner02.ai,1,8
583,nonwinner07.ai,1,8
545,nonwinner06.ai,1,8
163,nonwinner07.ai,1,8
73,nonwinner07.ai,1,8
586,nonwinner02.ai,1,8
133,nonwinner07.ai,1,8
533,nonwinner04.ai,1,8
437,nonwinner11.ai,1,1
388,nonwinner07.ai,1,1
504,nonwinner14.ai,1,1
503,nonwinner04.ai,1,1
600,nonwinner12.ai,1,1
407,nonwinner11.ai,1,1
362,nonwinner11.ai,1,1
540,nonwinner12.ai,1,1
638,hold04.ai,1,1
313,nonwinner07.ai,1,1
33,nonwinner10.ai,1,2
130,nonwinner09.ai,1,2
131,nonwinner15.ai,1,2
255,nonwinner12.ai,1,2
640,hold06.ai,1,2
606,nonwinner13.ai,1,2
591,nonwinner13.ai,1,2
454,nonwinner05.ai,1,2
52,nonwinner01.ai,1,2
398,nonwinner04.ai,1,2
425,nonwinner06.ai,1,3
62,nonwinner11.ai,1,3
520,nonwinner09.ai,1,3
587,nonwinner11.ai,1,3
604,nonwinner05.ai,1,3
154,nonwinner05.ai,1,3
541,nonwinner02.ai,1,3
573,nonwinner10.ai,1,3
483,nonwinner10.ai,1,3
197,nonwinner11.ai,1,3
19,nonwinner05.ai,1,4
420,nonwinner12.ai,1,4
368,nonwinner04.ai,1,4
146,nonwinner15.ai,1,4
322,nonwinner01.ai,1,4
198,nonwinner10.ai,1,4
148,nonwinner07.ai,1,4
276,nonwinner13.ai,1,4
409,nonwinner05.ai,1,4
41,nonwinner15.ai,1,4
246,nonwinner13.ai,1,5
311,nonwinner15.ai,1,5
576,nonwinner13.ai,1,5
22,nonwinner01.ai,1,5
574,nonwinner05.ai,1,5
358,nonwinner07.ai,1,5
606,nonwinner13.ai,1,5
173,nonwinner04.ai,1,5
13,nonwinner07.ai,1,5
648,hold14.ai,1,5
352,nonwinner01.ai,1,6
402,nonwinner08.ai,1,6
168,nonwinner10.ai,1,6
486,nonwinner13.ai,1,6
612,nonwinner08.ai,1,6
510,nonwinner12.ai,1,6
282,nonwinner08.ai,1,6
579,nonwinner14.ai,1,6
303,nonwinner10.ai,1,6
563,nonwinner04.ai,1,6
432,nonwinner08.ai,1,7
495,nonwinner12.ai,1,7
605,nonwinner06.ai,1,7
651,winner02.ai,1,7
585,nonwinner12.ai,1,7
548,nonwinner04.ai,1,7
42,nonwinner08.ai,1,7
543,nonwinner10.ai,1,7
299,nonwinner03.ai,1,7
388,nonwinner07.ai,1,7
264,nonwinner14.ai,1,8
4,nonwinner05.ai,1,8
345,nonwinner12.ai,1,8
256,nonwinner02.ai,1,8
66,nonwinner13.ai,1,8
99,nonwinner14.ai,1,8
100,nonwinner09.ai,1,8
487,nonwinner01.ai,1,8
39,nonwinner14.ai,1,8
