TKT,I1,P,Up
433,nonwinner05.ai,1,2
101,nonwinner08.ai,1,2
307,nonwinner03.ai,1,2
579,nonwinner09.ai,1,2
7,nonwinner03.ai,1,2
574,nonwinner07.ai,1,2
319,nonwinner09.ai,1,3
530,nonwinner01.ai,1,3
156,nonwinner06.ai,1,3
343,nonwinner05.ai,1,3
345,nonwinner04.ai,1,3
532,nonwinner02.ai,1,3
44,nonwinner07.ai,1,3
90,nonwinner01.ai,1,3
161,nonwinner08.ai,1,3
78,nonwinner10.ai,1,3
153,nonwinner05.ai,1,4
389,nonwinner09.ai,1,4
135,nonwinner04.ai,1,4
343,nonwinner05.ai,1,4
432,nonwinner02.ai,1,4
181,nonwinner08.ai,1,4
208,nonwinner10.ai,1,4
209,nonwinner09.ai,1,4
320,nonwinner01.ai,1,4
357,nonwinner03.ai,1,4
617,winner02.ai,1,5
319,nonwinner09.ai,1,5
489,nonwinner09.ai,1,5
363,nonwinner05.ai,1,5
177,nonwinner03.ai,1,5
239,nonwinner09.ai,1,5
627,winner03.ai,1,5
649,winner04.ai,1,5
574,nonwinner07.ai,1,5
295,nonwinner04.ai,1,5
131,nonwinner08.ai,1,6
535,nonwinner04.ai,1,6
305,nonwinner04.ai,1,6
488,nonwinner10.ai,1,6
587,nonwinner03.ai,1,6
195,nonwinner04.ai,1,6
388,nonwinner10.ai,1,6
64,nonwinner07.ai,1,6
569,nonwinner09.ai,1,6
236,nonwinner06.ai,1,6
357,nonwinner03.ai,1,7
44,nonwinner07.ai,1,7
531,nonwinner08.ai,1,7
515,nonwinner04.ai,1,7
6,nonwinner06.ai,1,7
43,nonwinner05.ai,1,7
76,nonwinner06.ai,1,7
138,nonwinner10.ai,1,7
365,nonwinner04.ai,1,7
268,nonwinner10.ai,1,7
87,nonwinner03.ai,1,8
334,nonwinner07.ai,1,8
332,nonwinner02.ai,1,8
166,nonwinner06.ai,1,8
601,hold01.ai,1,8
253,nonwinner05.ai,1,8
530,nonwinner01.ai,1,8
621,winner02.ai,1,8
474,nonwinner07.ai,1,8
523,nonwinner05.ai,1,8
358,nonwinner10.ai,1,1
471,nonwinner08.ai,1,1
396,nonwinner06.ai,1,1
223,nonwinner05.ai,1,1
504,nonwinner07.ai,1,1
279,nonwinner09.ai,1,1
6,nonwinner06.ai,1,1
99,nonwinner09.ai,1,1
402,nonwinner02.ai,1,1
114,nonwinner07.ai,1,1
148,nonwinner10.ai,1,2
466,nonwinner06.ai,1,2
586,nonwinner06.ai,1,2
651,winner04.ai,1,2
596,nonwinner06.ai,1,2
75,nonwinner04.ai,1,2
389,nonwinner09.ai,1,2
526,nonwinner06.ai,1,2
426,nonwinner06.ai,1,2
565,nonwinner04.ai,1,2
188,nonwinner10.ai,1,3
465,nonwinner04.ai,1,3
346,nonwinner06.ai,1,3
535,nonwinner04.ai,1,3
270,nonwinner01.ai,1,3
627,winner03.ai,1,3
116,nonwinner06.ai,1,3
546,nonwinner06.ai,1,3
386,nonwinner06.ai,1,3
439,nonwinner09.ai,1,3
462,nonwinner02.ai,1,4
638,winner04.ai,1,4
176,nonwinner06.ai,1,4
487,nonwinner03.ai,1,4
84,nonwinner07.ai,1,4
385,nonwinner04.ai,1,4
134,nonwinner07.ai,1,4
452,nonwinner02.ai,1,4
508,nonwinner10.ai,1,4
557,nonwinner03.ai,1,4
452,nonwinner02.ai,1,5
415,nonwinner04.ai,1,5
113,nonwinner05.ai,1,5
373,nonwinner05.ai,1,5
208,nonwinner10.ai,1,5
109,nonwinner09.ai,1,5
110,nonwinner01.ai,1,5
237,nonwinner03.ai,1,5
603,hold03.ai,1,5
660,winner04.ai,1,5
193,nonwinner05.ai,1,6
287,nonwinner03.ai,1,6
619,winner02.ai,1,6
588,nonwinner10.ai,1,6
450,nonwinner01.ai,1,6
383,nonwinner05.ai,1,6
135,nonwinner04.ai,1,6
218,nonwinner10.ai,1,6
409,nonwinner09.ai,1,6
429,nonwinner09.ai,1,6
612,hold12.ai,1,7
605,hold05.ai,1,7
182,nonwinner02.ai,1,7
312,nonwinner02.ai,1,7
188,nonwinner10.ai,1,7
304,nonwinner07.ai,1,7
282,nonwinner02.ai,1,7
39,nonwinner09.ai,1,7
265,nonwinner04.ai,1,7
500,nonwinner01.ai,1,7
539,nonwinner09.ai,1,8
183,nonwinner05.ai,1,8
288,nonwinner10.ai,1,8
164,nonwinner07.ai,1,8
611,hold11.ai,1,8
480,nonwinner01.ai,1,8
42,nonwinner02.ai,1,8
296,nonwinner06.ai,1,8
43,nonwinner05.ai,1,8
541,nonwinner08.ai,1,8
245,nonwinner04.ai,1,1
368,nonwinner10.ai,1,1
566,nonwinner06.ai,1,1
38,nonwinner10.ai,1,1
447,nonwinner03.ai,1,1
321,nonwinner08.ai,1,1
172,nonwinner02.ai,1,1
352,nonwinner02.ai,1,1
29,nonwinner09.ai,1,1
422,nonwinner02.ai,1,1
603,hold03.ai,1,2
170,nonwinner01.ai,1,2
88,nonwinner10.ai,1,2
219,nonwinner09.ai,1,2
608,hold08.ai,1,2
485,nonwinner04.ai,1,2
512,nonwinner02.ai,1,2
635,winner03.ai,1,2
45,nonwinner04.ai,1,2
43,nonwinner05.ai,1,2
216,nonwinner06.ai,1,3
518,nonwinner10.ai,1,3
27,nonwinner03.ai,1,3
120,nonwinner01.ai,1,3
283,nonwinner05.ai,1,3
194,nonwinner07.ai,1,3
379,nonwinner09.ai,1,3
217,nonwinner03.ai,1,3
604,hold04.ai,1,3
59,nonwinner09.ai,1,3
313,nonwinner05.ai,1,4
526,nonwinner06.ai,1,4
264,nonwinner07.ai,1,4
319,nonwinner09.ai,1,4
296,nonwinner06.ai,1,4
360,nonwinner01.ai,1,4
164,nonwinner07.ai,1,4
28,nonwinner10.ai,1,4
5,nonwinner04.ai,1,4
285,nonwinner04.ai,1,4
484,nonwinner07.ai,1,5
275,nonwinner04.ai,1,5
407,nonwinner03.ai,1,5
283,nonwinner05.ai,1,5
268,nonwinner10.ai,1,5
435,nonwinner04.ai,1,5
212,nonwinner02.ai,1,5
336,nonwinner06.ai,1,5
657,winner04.ai,1,5
132,nonwinner02.ai,1,5
497,nonwinner03.ai,1,6
67,nonwinner03.ai,1,6
644,winner04.ai,1,6
446,nonwinner06.ai,1,6
242,nonwinner02.ai,1,6
441,nonwinner08.ai,1,6
65,nonwinner04.ai,1,6
43,nonwinner05.ai,1,6
640,winner04.ai,1,6
616,winner01.ai,1,6
651,winner04.ai,1,7
423,nonwinner05.ai,1,7
213,nonwinner05.ai,1,7
649,winner04.ai,1,7
79,nonwinner09.ai,1,7
421,nonwinner08.ai,1,7
47,nonwinner03.ai,1,7
432,nonwinner02.ai,1,7
50,nonwinner01.ai,1,7
89,nonwinner09.ai,1,7
235,nonwinner04.ai,1,8
143,nonwinner05.ai,1,8
325,nonwinner04.ai,1,8
308,nonwinner10.ai,1,8
29,nonwinner09.ai,1,8
486,nonwinner06.ai,1,8
225,nonwinner04.ai,1,8
419,nonwinner09.ai,1,8
255,nonwinner04.ai,1,8
309,nonwinner09.ai,1,8
644,winner04.ai,1,1
385,nonwinner04.ai,1,1
124,nonwinner07.ai,1,1
608,hold08.ai,1,1
425,nonwinner04.ai,1,1
40,nonwinner01.ai,1,1
343,nonwinner05.ai,1,1
489,nonwinner09.ai,1,1
1,nonwinner08.ai,1,1
612,hold12.ai,1,1
227,nonwinner03.ai,1,2
528,nonwinner10.ai,1,2
321,nonwinner08.ai,1,2
525,nonwinner04.ai,1,2
59,nonwinner09.ai,1,2
527,nonwinner03.ai,1,2
522,nonwinner02.ai,1,2
587,nonwinner03.ai,1,2
188,nonwinner10.ai,1,2
38,nonwinner10.ai,1,2
508,nonwinner10.ai,1,3
13,nonwinner05.ai,1,3
277,nonwinner03.ai,1,3
137,nonwinner03.ai,1,3
525,nonwinner04.ai,1,3
358,nonwinner10.ai,1,3
256,nonwinner06.ai,1,3
435,nonwinner04.ai,1,3
28,nonwinner10.ai,1,3
50,nonwinner01.ai,1,3
11,nonwinner08.ai,1,4
554,nonwinner07.ai,1,4
350,nonwinner01.ai,1,4
308,nonwinner10.ai,1,4
503,nonwinner05.ai,1,4
39,nonwinner09.ai,1,4
17,nonwinner03.ai,1,4
470,nonwinner01.ai,1,4
79,nonwinner09.ai,1,4
376,nonwinner06.ai,1,4
52,nonwinner02.ai,1,5
240,nonwinner01.ai,1,5
178,nonwinner10.ai,1,5
263,nonwinner05.ai,1,5
467,nonwinner03.ai,1,5
446,nonwinner06.ai,1,5
480,nonwinner01.ai,1,5
337,nonwinner03.ai,1,5
43,nonwinner05.ai,1,5
125,nonwinner04.ai,1,5
34,nonwinner07.ai,1,6
142,nonwinner02.ai,1,6
29,nonwinner09.ai,1,6
30,nonwinner01.ai,1,6
380,nonwinner01.ai,1,6
263,nonwinner05.ai,1,6
188,nonwinner10.ai,1,6
653,winner04.ai,1,6
554,nonwinner07.ai,1,6
419,nonwinner09.ai,1,6
339,nonwinner09.ai,1,7
376,nonwinner06.ai,1,7
299,nonwinner09.ai,1,7
461,nonwinner08.ai,1,7
248,nonwinner10.ai,1,7
106,nonwinner06.ai,1,7
67,nonwinner03.ai,1,7
636,winner04.ai,1,7
266,nonwinner06.ai,1,7
642,winner04.ai,1,7
244,nonwinner07.ai,1,8
264,nonwinner07.ai,1,8
491,nonwinner08.ai,1,8
512,nonwinner02.ai,1,8
659,winner04.ai,1,8
54,nonwinner07.ai,1,8
390,nonwinner01.ai,1,8
471,nonwinner08.ai,1,8
93,nonwinner05.ai,1,8
187,nonwinner03.ai,1,8
199,nonwinner09.ai,1,1
598,nonwinner10.ai,1,1
166,nonwinner06.ai,1,1
521,nonwinner08.ai,1,1
569,nonwinner09.ai,1,1
189,nonwinner09.ai,1,1
347,nonwinner03.ai,1,1
621,winner02.ai,1,1
215,nonwinner04.ai,1,1
202,nonwinner02.ai,1,1
151,nonwinner08.ai,1,2
387,nonwinner03.ai,1,2
135,nonwinner04.ai,1,2
523,nonwinner05.ai,1,2
270,nonwinner01.ai,1,2
422,nonwinner02.ai,1,2
285,nonwinner04.ai,1,2
644,winner04.ai,1,2
541,nonwinner08.ai,1,2
382,nonwinner02.ai,1,2
296,nonwinner06.ai,1,3
461,nonwinner08.ai,1,3
480,nonwinner01.ai,1,3
236,nonwinner06.ai,1,3
369,nonwinner09.ai,1,3
174,nonwinner07.ai,1,3
475,nonwinner04.ai,1,3
459,nonwinner09.ai,1,3
491,nonwinner08.ai,1,3
658,winner04.ai,1,3
587,nonwinner03.ai,1,4
656,winner04.ai,1,4
586,nonwinner06.ai,1,4
535,nonwinner04.ai,1,4
464,nonwinner07.ai,1,4
555,nonwinner04.ai,1,4
657,winner04.ai,1,4
139,nonwinner09.ai,1,4
471,nonwinner08.ai,1,4
338,nonwinner10.ai,1,4
94,nonwinner07.ai,1,5
423,nonwinner05.ai,1,5
443,nonwinner05.ai,1,5
196,nonwinner06.ai,1,5
402,nonwinner02.ai,1,5
462,nonwinner02.ai,1,5
186,nonwinner06.ai,1,5
85,nonwinner04.ai,1,5
368,nonwinner10.ai,1,5
20,nonwinner01.ai,1,5
22,nonwinner02.ai,1,6
622,winner02.ai,1,6
234,nonwinner07.ai,1,6
403,nonwinner05.ai,1,6
460,nonwinner01.ai,1,6
575,nonwinner04.ai,1,6
126,nonwinner06.ai,1,6
517,nonwinner03.ai,1,6
358,nonwinner10.ai,1,6
362,nonwinner02.ai,1,6
344,nonwinner07.ai,1,7
470,nonwinner01.ai,1,7
26,nonwinner06.ai,1,7
187,nonwinner03.ai,1,7
296,nonwinner06.ai,1,7
169,nonwinner09.ai,1,7
602,hold02.ai,1,7
444,nonwinner07.ai,1,7
404,nonwinner07.ai,1,7
497,nonwinner03.ai,1,7
40,nonwinner01.ai,1,8
639,winner04.ai,1,8
510,nonwinner01.ai,1,8
145,nonwinner04.ai,1,8
311,nonwinner08.ai,1,8
125,nonwinner04.ai,1,8
483,nonwinner05.ai,1,8
394,nonwinner07.ai,1,8
193,nonwinner05.ai,1,8
609,hold09.ai,1,8
449,nonwinner09.ai,1,1
282,nonwinner02.ai,1,1
431,nonwinner08.ai,1,1
374,nonwinner07.ai,1,1
301,nonwinner08.ai,1,1
204,nonwinner07.ai,1,1
112,nonwinner02.ai,1,1
577,nonwinner03.ai,1,1
315,nonwinner04.ai,1,1
258,nonwinner10.ai,1,1
486,nonwinner06.ai,1,2
410,nonwinner01.ai,1,2
182,nonwinner02.ai,1,2
276,nonwinner06.ai,1,2
409,nonwinner09.ai,1,2
442,nonwinner02.ai,1,2
17,nonwinner03.ai,1,2
490,nonwinner01.ai,1,2
580,nonwinner01.ai,1,2
95,nonwinner04.ai,1,2
371,nonwinner08.ai,1,3
494,nonwinner07.ai,1,3
590,nonwinner01.ai,1,3
171,nonwinner08.ai,1,3
419,nonwinner09.ai,1,3
150,nonwinner01.ai,1,3
564,nonwinner07.ai,1,3
268,nonwinner10.ai,1,3
228,nonwinner10.ai,1,3
20,nonwinner01.ai,1,3
424,nonwinner07.ai,1,4
128,nonwinner10.ai,1,4
105,nonwinner04.ai,1,4
83,nonwinner05.ai,1,4
578,nonwinner10.ai,1,4
138,nonwinner10.ai,1,4
568,nonwinner10.ai,1,4
351,nonwinner08.ai,1,4
129,nonwinner09.ai,1,4
495,nonwinner04.ai,1,4
417,nonwinner03.ai,1,5
326,nonwinner06.ai,1,5
479,nonwinner09.ai,1,5
154,nonwinner07.ai,1,5
30,nonwinner01.ai,1,5
273,nonwinner05.ai,1,5
431,nonwinner08.ai,1,5
416,nonwinner06.ai,1,5
221,nonwinner08.ai,1,5
505,nonwinner04.ai,1,5
107,nonwinner03.ai,1,6
27,nonwinner03.ai,1,6
607,hold07.ai,1,6
306,nonwinner06.ai,1,6
33,nonwinner05.ai,1,6
231,nonwinner08.ai,1,6
213,nonwinner05.ai,1,6
78,nonwinner10.ai,1,6
47,nonwinner03.ai,1,6
585,nonwinner04.ai,1,6
517,nonwinner03.ai,1,7
494,nonwinner07.ai,1,7
285,nonwinner04.ai,1,7
168,nonwinner10.ai,1,7
137,nonwinner03.ai,1,7
593,nonwinner05.ai,1,7
509,nonwinner09.ai,1,7
616,winner01.ai,1,7
261,nonwinner08.ai,1,7
347,nonwinner03.ai,1,7
173,nonwinner05.ai,1,8
181,nonwinner08.ai,1,8
15,nonwinner04.ai,1,8
130,nonwinner01.ai,1,8
71,nonwinner08.ai,1,8
10,nonwinner01.ai,1,8
555,nonwinner04.ai,1,8
487,nonwinner03.ai,1,8
96,nonwinner06.ai,1,8
358,nonwinner10.ai,1,8
72,nonwinner02.ai,1,1
542,nonwinner02.ai,1,1
628,winner03.ai,1,1
162,nonwinner02.ai,1,1
380,nonwinner01.ai,1,1
52,nonwinner02.ai,1,1
397,nonwinner03.ai,1,1
261,nonwinner08.ai,1,1
457,nonwinner03.ai,1,1
319,nonwinner09.ai,1,1
339,nonwinner09.ai,1,2
93,nonwinner05.ai,1,2
480,nonwinner01.ai,1,2
281,nonwinner08.ai,1,2
344,nonwinner07.ai,1,2
131,nonwinner08.ai,1,2
243,nonwinner05.ai,1,2
175,nonwinner04.ai,1,2
68,nonwinner10.ai,1,2
176,nonwinner06.ai,1,2
559,nonwinner09.ai,1,3
113,nonwinner05.ai,1,3
75,nonwinner04.ai,1,3
208,nonwinner10.ai,1,3
660,winner04.ai,1,3
110,nonwinner01.ai,1,3
509,nonwinner09.ai,1,3
34,nonwinner07.ai,1,3
505,nonwinner04.ai,1,3
361,nonwinner08.ai,1,3
233,nonwinner05.ai,1,4
440,nonwinner01.ai,1,4
310,nonwinner01.ai,1,4
172,nonwinner02.ai,1,4
588,nonwinner10.ai,1,4
548,nonwinner10.ai,1,4
327,nonwinner03.ai,1,4
141,nonwinner08.ai,1,4
94,nonwinner07.ai,1,4
553,nonwinner05.ai,1,4
353,nonwinner05.ai,1,5
361,nonwinner08.ai,1,5
492,nonwinner02.ai,1,5
207,nonwinner03.ai,1,5
641,winner04.ai,1,5
378,nonwinner10.ai,1,5
31,nonwinner08.ai,1,5
102,nonwinner02.ai,1,5
616,winner01.ai,1,5
420,nonwinner01.ai,1,5
207,nonwinner03.ai,1,6
351,nonwinner08.ai,1,6
91,nonwinner08.ai,1,6
28,nonwinner10.ai,1,6
494,nonwinner07.ai,1,6
506,nonwinner06.ai,1,6
611,hold11.ai,1,6
340,nonwinner01.ai,1,6
536,nonwinner06.ai,1,6
122,nonwinner02.ai,1,6
32,nonwinner02.ai,1,7
321,nonwinner08.ai,1,7
177,nonwinner03.ai,1,7
371,nonwinner08.ai,1,7
22,nonwinner02.ai,1,7
624,winner03.ai,1,7
244,nonwinner07.ai,1,7
343,nonwinner05.ai,1,7
530,nonwinner01.ai,1,7
21,nonwinner08.ai,1,7
64,nonwinner07.ai,1,8
618,winner02.ai,1,8
74,nonwinner07.ai,1,8
120,nonwinner01.ai,1,8
101,nonwinner08.ai,1,8
114,nonwinner07.ai,1,8
624,winner03.ai,1,8
184,nonwinner07.ai,1,8
13,nonwinner05.ai,1,8
49,nonwinner09.ai,1,8
300,nonwinner01.ai,1,1
159,nonwinner09.ai,1,1
584,nonwinner07.ai,1,1
129,nonwinner09.ai,1,1
81,nonwinner08.ai,1,1
134,nonwinner07.ai,1,1
647,winner04.ai,1,1
188,nonwinner10.ai,1,1
587,nonwinner03.ai,1,1
375,nonwinner04.ai,1,1
513,nonwinner05.ai,1,2
584,nonwinner07.ai,1,2
354,nonwinner07.ai,1,2
569,nonwinner09.ai,1,2
271,nonwinner08.ai,1,2
545,nonwinner04.ai,1,2
633,winner03.ai,1,2
623,winner02.ai,1,2
408,nonwinner10.ai,1,2
180,nonwinner01.ai,1,2
126,nonwinner06.ai,1,3
144,nonwinner07.ai,1,3
626,winner03.ai,1,3
176,nonwinner06.ai,1,3
206,nonwinner06.ai,1,3
553,nonwinner05.ai,1,3
499,nonwinner09.ai,1,3
653,winner04.ai,1,3
589,nonwinner09.ai,1,3
481,nonwinner08.ai,1,3
204,nonwinner07.ai,1,4
317,nonwinner03.ai,1,4
530,nonwinner01.ai,1,4
529,nonwinner09.ai,1,4
241,nonwinner08.ai,1,4
288,nonwinner10.ai,1,4
630,winner03.ai,1,4
108,nonwinner10.ai,1,4
491,nonwinner08.ai,1,4
158,nonwinner10.ai,1,4
607,hold07.ai,1,5
307,nonwinner03.ai,1,5
556,nonwinner06.ai,1,5
63,nonwinner05.ai,1,5
351,nonwinner08.ai,1,5
659,winner04.ai,1,5
523,nonwinner05.ai,1,5
54,nonwinner07.ai,1,5
53,nonwinner05.ai,1,5
401,nonwinner08.ai,1,5
364,nonwinner07.ai,1,6
134,nonwinner07.ai,1,6
532,nonwinner02.ai,1,6
108,nonwinner10.ai,1,6
458,nonwinner10.ai,1,6
368,nonwinner10.ai,1,6
229,nonwinner09.ai,1,6
615,hold15.ai,1,6
52,nonwinner02.ai,1,6
422,nonwinner02.ai,1,6
335,nonwinner04.ai,1,7
424,nonwinner07.ai,1,7
317,nonwinner03.ai,1,7
613,hold13.ai,1,7
628,winner03.ai,1,7
14,nonwinner07.ai,1,7
486,nonwinner06.ai,1,7
87,nonwinner03.ai,1,7
207,nonwinner03.ai,1,7
510,nonwinner01.ai,1,7
86,nonwinner06.ai,1,8
294,nonwinner07.ai,1,8
265,nonwinner04.ai,1,8
272,nonwinner02.ai,1,8
415,nonwinner04.ai,1,8
116,nonwinner06.ai,1,8
392,nonwinner02.ai,1,8
524,nonwinner07.ai,1,8
463,nonwinner05.ai,1,8
12,nonwinner02.ai,1,8
105,nonwinner04.ai,1,1
210,nonwinner01.ai,1,1
212,nonwinner02.ai,1,1
618,winner02.ai,1,1
436,nonwinner06.ai,1,1
626,winner03.ai,1,1
430,nonwinner01.ai,1,1
50,nonwinner01.ai,1,1
511,nonwinner08.ai,1,1
547,nonwinner03.ai,1,1
125,nonwinner04.ai,1,2
501,nonwinner08.ai,1,2
111,nonwinner08.ai,1,2
167,nonwinner03.ai,1,2
171,nonwinner08.ai,1,2
582,nonwinner02.ai,1,2
232,nonwinner02.ai,1,2
444,nonwinner07.ai,1,2
371,nonwinner08.ai,1,2
214,nonwinner07.ai,1,2
39,nonwinner09.ai,1,3
638,winner04.ai,1,3
254,nonwinner07.ai,1,3
649,winner04.ai,1,3
129,nonwinner09.ai,1,3
542,nonwinner02.ai,1,3
423,nonwinner05.ai,1,3
401,nonwinner08.ai,1,3
587,nonwinner03.ai,1,3
548,nonwinner10.ai,1,3
127,nonwinner03.ai,1,4
286,nonwinner06.ai,1,4
294,nonwinner07.ai,1,4
280,nonwinner01.ai,1,4
359,nonwinner09.ai,1,4
50,nonwinner01.ai,1,4
591,nonwinner08.ai,1,4
584,nonwinner07.ai,1,4
354,nonwinner07.ai,1,4
168,nonwinner10.ai,1,4
481,nonwinner08.ai,1,5
553,nonwinner05.ai,1,5
517,nonwinner03.ai,1,5
334,nonwinner07.ai,1,5
604,hold04.ai,1,5
35,nonwinner04.ai,1,5
260,nonwinner01.ai,1,5
465,nonwinner04.ai,1,5
25,nonwinner04.ai,1,5
179,nonwinner09.ai,1,5
133,nonwinner05.ai,1,6
601,hold01.ai,1,6
634,winner03.ai,1,6
271,nonwinner08.ai,1,6
92,nonwinner02.ai,1,6
614,hold14.ai,1,6
366,nonwinner06.ai,1,6
533,nonwinner05.ai,1,6
568,nonwinner10.ai,1,6
413,nonwinner05.ai,1,6
417,nonwinner03.ai,1,7
567,nonwinner03.ai,1,7
250,nonwinner01.ai,1,7
600,nonwinner01.ai,1,7
31,nonwinner08.ai,1,7
174,nonwinner07.ai,1,7
355,nonwinner04.ai,1,7
63,nonwinner05.ai,1,7
40,nonwinner01.ai,1,7
437,nonwinner03.ai,1,7
476,nonwinner06.ai,1,8
53,nonwinner05.ai,1,8
630,winner03.ai,1,8
590,nonwinner01.ai,1,8
657,winner04.ai,1,8
315,nonwinner04.ai,1,8
258,nonwinner10.ai,1,8
312,nonwinner02.ai,1,8
95,nonwinner04.ai,1,8
259,nonwinner09.ai,1,8
231,nonwinner08.ai,1,1
451,nonwinner08.ai,1,1
291,nonwinner08.ai,1,1
349,nonwinner09.ai,1,1
164,nonwinner07.ai,1,1
657,winner04.ai,1,1
509,nonwinner09.ai,1,1
35,nonwinner04.ai,1,1
524,nonwinner07.ai,1,1
506,nonwinner06.ai,1,1
384,nonwinner07.ai,1,2
230,nonwinner01.ai,1,2
64,nonwinner07.ai,1,2
254,nonwinner07.ai,1,2
27,nonwinner03.ai,1,2
198,nonwinner10.ai,1,2
593,nonwinner05.ai,1,2
36,nonwinner06.ai,1,2
370,nonwinner01.ai,1,2
257,nonwinner03.ai,1,2
513,nonwinner05.ai,1,3
175,nonwinner04.ai,1,3
351,nonwinner08.ai,1,3
330,nonwinner01.ai,1,3
142,nonwinner02.ai,1,3
588,nonwinner10.ai,1,3
380,nonwinner01.ai,1,3
486,nonwinner06.ai,1,3
347,nonwinner03.ai,1,3
24,nonwinner07.ai,1,3
627,winner03.ai,1,4
236,nonwinner06.ai,1,4
194,nonwinner07.ai,1,4
324,nonwinner07.ai,1,4
585,nonwinner04.ai,1,4
228,nonwinner10.ai,1,4
660,winner04.ai,1,4
44,nonwinner07.ai,1,4
250,nonwinner01.ai,1,4
85,nonwinner04.ai,1,4
161,nonwinner08.ai,1,5
444,nonwinner07.ai,1,5
95,nonwinner04.ai,1,5
486,nonwinner06.ai,1,5
588,nonwinner10.ai,1,5
345,nonwinner04.ai,1,5
393,nonwinner05.ai,1,5
439,nonwinner09.ai,1,5
411,nonwinner08.ai,1,5
277,nonwinner03.ai,1,5
313,nonwinner05.ai,1,6
476,nonwinner06.ai,1,6
623,winner02.ai,1,6
404,nonwinner07.ai,1,6
141,nonwinner08.ai,1,6
322,nonwinner02.ai,1,6
106,nonwinner06.ai,1,6
496,nonwinner06.ai,1,6
307,nonwinner03.ai,1,6
147,nonwinner03.ai,1,6
58,nonwinner10.ai,1,7
48,nonwinner10.ai,1,7
541,nonwinner08.ai,1,7
116,nonwinner06.ai,1,7
117,nonwinner03.ai,1,7
650,winner04.ai,1,7
5,nonwinner04.ai,1,7
345,nonwinner04.ai,1,7
604,hold04.ai,1,7
484,nonwinner07.ai,1,7
279,nonwinner09.ai,1,8
521,nonwinner08.ai,1,8
550,nonwinner01.ai,1,8
345,nonwinner04.ai,1,8
37,nonwinner03.ai,1,8
348,nonwinner10.ai,1,8
610,hold10.ai,1,8
198,nonwinner10.ai,1,8
317,nonwinner03.ai,1,8
66,nonwinner06.ai,1,8
184,nonwinner07.ai,1,1
128,nonwinner10.ai,1,1
97,nonwinner03.ai,1,1
560,nonwinner01.ai,1,1
581,nonwinner08.ai,1,1
597,nonwinner03.ai,1,1
575,nonwinner04.ai,1,1
383,nonwinner05.ai,1,1
226,nonwinner06.ai,1,1
274,nonwinner07.ai,1,1
261,nonwinner08.ai,1,2
649,winner04.ai,1,2
534,nonwinner07.ai,1,2
557,nonwinner03.ai,1,2
660,winner04.ai,1,2
327,nonwinner03.ai,1,2
240,nonwinner01.ai,1,2
52,nonwinner02.ai,1,2
156,nonwinner06.ai,1,2
41,nonwinner08.ai,1,2
240,nonwinner01.ai,1,3
447,nonwinner03.ai,1,3
148,nonwinner10.ai,1,3
429,nonwinner09.ai,1,3
334,nonwinner07.ai,1,3
567,nonwinner03.ai,1,3
237,nonwinner03.ai,1,3
260,nonwinner01.ai,1,3
622,winner02.ai,1,3
348,nonwinner10.ai,1,3
287,nonwinner03.ai,1,4
299,nonwinner09.ai,1,4
426,nonwinner06.ai,1,4
653,winner04.ai,1,4
393,nonwinner05.ai,1,4
481,nonwinner08.ai,1,4
469,nonwinner09.ai,1,4
352,nonwinner02.ai,1,4
12,nonwinner02.ai,1,4
180,nonwinner01.ai,1,4
419,nonwinner09.ai,1,5
254,nonwinner07.ai,1,5
226,nonwinner06.ai,1,5
42,nonwinner02.ai,1,5
298,nonwinner10.ai,1,5
39,nonwinner09.ai,1,5
341,nonwinner08.ai,1,5
503,nonwinner05.ai,1,5
324,nonwinner07.ai,1,5
501,nonwinner08.ai,1,5
561,nonwinner08.ai,1,6
276,nonwinner06.ai,1,6
124,nonwinner07.ai,1,6
123,nonwinner05.ai,1,6
443,nonwinner05.ai,1,6
572,nonwinner02.ai,1,6
433,nonwinner05.ai,1,6
152,nonwinner02.ai,1,6
330,nonwinner01.ai,1,6
529,nonwinner09.ai,1,6
118,nonwinner10.ai,1,7
234,nonwinner07.ai,1,7
113,nonwinner05.ai,1,7
606,hold06.ai,1,7
562,nonwinner02.ai,1,7
392,nonwinner02.ai,1,7
512,nonwinner02.ai,1,7
492,nonwinner02.ai,1,7
221,nonwinner08.ai,1,7
158,nonwinner10.ai,1,7
636,winner04.ai,1,8
592,nonwinner02.ai,1,8
431,nonwinner08.ai,1,8
41,nonwinner08.ai,1,8
654,winner04.ai,1,8
637,winner04.ai,1,8
467,nonwinner03.ai,1,8
223,nonwinner05.ai,1,8
499,nonwinner09.ai,1,8
641,winner04.ai,1,8
131,nonwinner08.ai,1,1
13,nonwinner05.ai,1,1
562,nonwinner02.ai,1,1
91,nonwinner08.ai,1,1
387,nonwinner03.ai,1,1
254,nonwinner07.ai,1,1
30,nonwinner01.ai,1,1
579,nonwinner09.ai,1,1
329,nonwinner09.ai,1,1
78,nonwinner10.ai,1,1
538,nonwinner10.ai,1,2
122,nonwinner02.ai,1,2
108,nonwinner10.ai,1,2
145,nonwinner04.ai,1,2
341,nonwinner08.ai,1,2
256,nonwinner06.ai,1,2
279,nonwinner09.ai,1,2
126,nonwinner06.ai,1,2
49,nonwinner09.ai,1,2
629,winner03.ai,1,2
107,nonwinner03.ai,1,3
374,nonwinner07.ai,1,3
127,nonwinner03.ai,1,3
306,nonwinner06.ai,1,3
